id,ELA,dELA,summit,debris_cov,morph_type,orientation,length,area,P_01_mean,P_02_mean,P_03_mean,P_04_mean,P_05mean,P_06_mean,P_07_mean,P_08_mean,P_09_mean,P_10_mean,P_11_mean,P_12_mean,P_snow,P_year,P_monsoon,P_not_monsoon,T_MIN_mean.1,T_MIN_mean.2,T_MIN_mean.3,T_MIN_mean.4,T_MIN_mean.5,T_MIN_mean.6,T_MIN_mean.7,T_MIN_mean.8,T_MIN_mean.9,T_MIN_mean.10,T_MIN_mean.11,T_MIN_mean.12,T_MIN_mean_monsoon,T_MIN_mean_not_monsoon,T_MAX_mean.1,T_MAX_mean.2,T_MAX_mean.3,T_MAX_mean.4,T_MAX_mean.5,T_MAX_mean.6,T_MAX_mean.7,T_MAX_mean.8,T_MAX_mean.9,T_MAX_mean.10,T_MAX_mean.11,T_MAX_mean.12,T_MAX_mean_monsoon,T_MAX_mean_not_monsoon,T_mean_mea.1,T_mean_mea.2,T_mean_mea.3,T_mean_mea.4,T_mean_mea.5,T_mean_mea.6,T_mean_mea.7,T_mean_mea.8,T_mean_mea.9,T_mean_mea.10,T_mean_mea.11,T_mean_mea.12,T_mean_mea.yr,T_mean_monsoon,T_mean_not_monsoon,Slope_min,Slope_max,Slope_mean,Elev_min,Elev_max,Elev_mean
266,5345,77,5565,0,3,S,1779.980391,116107.1783,4,14.071429,38.571429,58.5,90.5,165.571429,137.428571,120.714286,126.857143,71.714286,13.714286,4,74.357144,845.642859,641.071429,204.57143,-17.3455096,-15.4121896,-12.2019915,-8.8190752,-4.1717146,0.9858388,3.2685937,2.8193564,0.0792874,-5.9192814,-12.2335188,-16.2283622,0.59627234,-12.59427547,-6.9158155,-5.6335737,-3.1052525,0.0238293,4.3185325,7.6237828,9.5779968,9.3297538,6.6439763,1.3020191,-3.0121122,-5.6239014,7.49880844,-3.2806867,-12.1714286,-10.5714286,-7.6571429,-4.3928571,0.0428571,4.3214286,6.4214286,6.0571429,3.3285714,-2.2785714,-7.6142857,-10.9142857,-2.952381,4.03428572,-7.942857143,15.08546,36.004421,24.46202,5264,5496,5363.933333
267,5460,140,5700,0,3,S,1428.132025,59587.44849,4,15,41,63.5,98,179.25,147.125,129.5,136.75,77.75,14.25,5,79.25,911.125,690.625,220.5,-17.1290436,-15.2002014,-12.0257088,-8.6633575,-4.0164787,1.127379,3.3991745,2.9565264,0.2310337,-5.7384506,-12.0313324,-16.0113358,0.73952698,-12.39991859,-6.7752594,-5.502956,-2.9949457,0.1330925,4.4298996,7.7140747,9.6514626,9.4147949,6.7505852,1.4436994,-2.8642153,-5.4856655,7.5921634,-3.149464286,-11.9625,-10.35,-7.55,-4.25,0.225,4.425,6.525,6.175,3.5,-2.1625,-7.45,-10.75,-2.8020834,4.17,-7.782142857,33.05418,47.488686,41.077278,5357,5666,5509.875
268,5310,98,5700,0,3,SW,4710.221856,429734.0622,4,13.196078,35.45098,57.431373,93.039216,167.156863,139.254902,125.980392,129.176471,67.862745,12.254902,4,68.90196,848.803922,654.607844,194.196078,-16.9398591,-15.022571,-11.8928146,-8.575697,-3.9582941,1.2049948,3.4679039,3.045385,0.3509598,-5.5887983,-11.901012,-15.7939501,0.82218988,-12.24495744,-6.6290551,-5.3621285,-2.8107235,0.2691679,4.4102237,7.6985888,9.6780752,9.464118,6.7725074,1.47087,-2.7364636,-5.3101026,7.60470262,-3.015490771,-11.7882353,-10.1803922,-7.3607843,-4.1607843,0.2235294,4.4470588,6.5882353,6.2117647,3.5568627,-2.0764706,-7.3,-10.5764706,-2.7013071,4.20549018,-7.6347339,10.381312,43.811058,27.544973,5007,5663,5278.5
269,5430,212,5525,0,1,W,1456.830252,75708.04113,5,18,48.333333,71,105,189.222222,153.555556,133.666667,143.666667,85.333333,17,5,164.333333,974.777778,725.111112,249.666666,-17.8479601,-15.940937,-12.7861898,-9.4120863,-4.7099236,0.4727416,2.7399679,2.2749739,-0.4663934,-6.457154,-12.7446886,-16.7515449,0.06227328,-13.13436581,-7.4682807,-6.2250549,-3.7837182,-0.6415931,3.7694268,7.1018446,9.0096768,8.7494453,6.0991455,0.7874253,-3.5747213,-6.2078539,6.9459078,-3.873399543,-12.6444444,-11.1,-8.2888889,-5.0333333,-0.4888889,3.7888889,5.8888889,5.4888889,2.7888889,-2.8111111,-8.1888889,-11.5,-3.5083333,3.49333334,-8.5095238,4.613165,32.735664,17.846268,5455,5497,5470
270,5245,253,5350,0,3,S,1634.395562,121039.8794,5,16,45,67.4375,100.25,178.6875,145.25,127.25,136.75,79.4375,15,5,86,921.0625,688.1875,232.875,-16.8389038,-14.9012177,-11.7255775,-8.3600647,-3.7264309,1.3926103,3.6587559,3.2158909,0.5007014,-5.4584839,-11.7335274,-15.7080841,1.00830552,-12.10369416,-6.5139389,-5.2376488,-2.7369106,0.4046824,4.7102306,7.9689346,9.8889107,9.6542664,7.0142593,1.7264946,-2.5918709,-5.2147923,7.84732032,-2.880569214,-11.70625,-10.05,-7.2125,-4.0125,0.4875,4.6875,6.7875,6.41875,3.7875,-1.85,-7.15,-10.45,-2.521875,4.43375,-7.490178571,15.02656,36.722191,28.809261,5128,5308,5216.75
271,5125,7,5280,0,3,N,2613.809677,263805.2539,4,16.6,48.833333,68.666667,92.333333,164.733333,130.166667,111.433333,123.7,80.233333,15.566667,5,90,861.266666,622.366666,238.9,-17.0817546,-15.0679915,-11.7013363,-8.2738688,-3.6430192,1.4166441,3.6826558,3.2144698,0.4292197,-5.6019686,-11.8029321,-15.939349,1.01999404,-12.20988584,-6.5333537,-5.2259253,-2.7627002,0.43085,4.9529244,8.2058398,10.0291781,9.7550863,7.165922,1.8942462,-2.5750476,-5.2846741,8.02179012,-2.865229243,-11.8066667,-10.18,-7.27,-3.88,0.62,4.8166667,6.8266667,6.4833333,3.8166667,-1.88,-7.1833333,-10.6066667,-2.5202779,4.51266668,-7.543809529,9.450071,35.401016,25.48628,5009,5244,5132.289474
272,5088,83,5230,0,3,W,1275.204846,88387.8415,4,14.625,41.25,59,86.375,154,125.375,110.5,117.625,68.75,14,4,77.875,799.5,593.875,205.625,-16.4539001,-14.5111923,-11.3183769,-7.9564026,-3.3368797,1.7468311,4.0129536,3.5712357,0.851731,-5.0882385,-11.3309601,-15.3190903,1.36917434,-11.71116583,-6.161557,-4.8851364,-2.3736376,0.7756075,5.0866859,8.3086998,10.2173058,9.9864929,7.355632,2.0967014,-2.2163582,-4.8622307,8.19096328,-2.518087286,-11.2625,-9.6625,-6.8375,-3.55,0.85,5.0375,7.1375,6.75,4.1375,-1.4625,-6.7625,-10.0625,-2.140625,4.7825,-7.085714286,16.516113,34.435326,24.009939,4972,5112,5028.5
273,5148,90,5410,0,3,N,1188.686681,96480.3797,5,18,52.909091,74.909091,104.636364,186.090909,147.545455,126.636364,139.909091,88,17,5,172.818182,965.636365,704.818183,260.818182,-17.2769098,-15.3406727,-12.1124467,-8.7259344,-4.0593739,1.0539907,3.3110049,2.8547544,0.1016257,-5.8831449,-12.1090088,-16.1629261,0.65240036,-12.51586334,-6.8988592,-5.6444791,-3.1984303,-0.0273384,4.436504,7.711054,9.5647705,9.3148371,6.7062683,1.4402029,-2.963903,-5.6429715,7.54668678,-3.2765398,-12.0909091,-10.5,-7.6363636,-4.3818182,0.1636364,4.3636364,6.4636364,6.0636364,3.4,-2.2363636,-7.5363636,-10.9363636,-2.9053031,4.09090912,-7.902597386,20.690084,44.606098,34.186333,5074,5317,5175.166667
274,5108,36,5307,0,2,NE,2389.311177,391710.841,4,17.4375,51.291667,71.729167,95.75,169.4375,133.75,113.854167,127.208333,82.75,16.125,5,93.854167,888.333334,640,248.333334,-17.2210775,-15.219753,-11.8719767,-8.452154,-3.8117427,1.2626926,3.5183917,3.0497531,0.2677074,-5.7491811,-11.956426,-16.0873617,0.85736042,-12.36541857,-6.6914836,-5.3968689,-2.9504578,0.2399649,4.7731725,8.0393453,9.8497854,9.5768361,6.9936462,1.7399114,-2.7412643,-5.4521993,7.8465571,-3.0360568,-11.9770833,-10.3395833,-7.4375,-4.1145833,0.4604167,4.6229167,6.70625,6.3208333,3.6208333,-2.0041667,-7.3395833,-10.7770833,-2.6881943,4.34625,-7.7127976,12.033465,41.06665,24.116475,4983,5284,5114.259259
275,5150,18,5280,0,3,NE,1304.124611,73526.75324,4,17,51.1,71.2,95.2,168.3,131.5,112.2,126.1,82.2,16,5,93.1,879.8,633.3,246.5,-17.1787036,-15.1820312,-11.851217,-8.4355084,-3.7868787,1.2794109,3.5336414,3.0702402,0.2888202,-5.7253137,-11.9144641,-16.0451013,0.8770468,-12.33319133,-6.6695795,-5.3799402,-2.947803,0.2433597,4.7860809,8.0423352,9.848714,9.5827722,7.0029559,1.7557205,-2.7129291,-5.4309857,7.85257164,-3.020308186,-11.9,-10.29,-7.39,-4.09,0.5,4.7,6.71,6.32,3.62,-1.98,-7.3,-10.7,-2.65,4.37,-7.664285714,16.028261,30.334093,26.101765,5099,5198,5140.428571
276,4920,75,5525,0,2,E,6937.959256,1275710.586,3.571429,11.496894,32.602484,52.322981,81.795031,152.819876,124.254658,111.21118,115.52795,65.335404,10.956522,3.583851,62.21118,765.47826,585.608695,179.869565,-16.0912667,-14.152186,-10.9771278,-7.6374982,-3.0481812,2.0370701,4.2869865,3.8641832,1.1630875,-4.7607719,-10.9957832,-14.9498035,1.66062922,-11.36634819,-5.8536187,-4.5807484,-2.0509567,1.0850675,5.3321793,8.5461987,10.4504161,10.2422797,7.6159016,2.3666834,-1.911117,-4.5451023,8.43739508,-2.212827457,-10.9590062,-9.3720497,-6.4944099,-3.2832298,1.1285714,5.2807453,7.3807453,7.0745342,4.3875776,-1.2124224,-6.4347826,-9.7329193,-1.8530537,5.05043476,-6.784117129,13.083245,57.936058,30.460789,4512,5593,5011.105263
277,5148,60,5435,0,2,E,1614.779717,171305.0604,5,18,53,75.1,104.3,184.65,145.4,124.4,138.65,87.95,17,5,98,958.45,697.4,261.05,-17.0645996,-15.1234485,-11.8931213,-8.5053442,-3.8592825,1.2521167,3.5049567,3.0437656,0.2867933,-5.6771362,-11.9003601,-15.9456201,0.84566996,-12.30137571,-6.7093402,-5.4534418,-3.0100385,0.1701257,4.6247571,7.8964154,9.7379846,9.4852283,6.8823486,1.6464243,-2.7731784,-5.4523773,7.7253468,-3.083118029,-11.87,-10.27,-7.465,-4.165,0.43,4.615,6.63,6.23,3.63,-1.975,-7.37,-10.67,-2.6875,4.307,-7.683571429,10.270483,42.44915,24.639983,5046,5255,5154.478261
278,5110,52,5200,0,3,W,1381.574438,111766.7556,4,16.6,49.2,69.2,92.2,162.5,126.3,107.3,121.4,80.2,15,5,89.8,848.9,609.7,239.2,-16.9387158,-14.9346301,-11.6035571,-8.1785132,-3.5534833,1.505863,3.7517029,3.2901837,0.5182225,-5.4891663,-11.6734314,-15.7991016,1.10249776,-12.08815936,-6.4503607,-5.153891,-2.7193695,0.4862417,5.007262,8.2548199,10.0497461,9.7875433,7.2205048,1.9844635,-2.4858157,-5.2066327,8.06397522,-2.792194914,-11.66,-10.04,-7.15,-3.85,0.75,4.86,6.9,6.56,3.86,-1.74,-7.06,-10.5,-2.4224998,4.586,-7.428571429,11.281368,24.658104,19.508406,5063,5166,5112
279,5118,180,5350,0,2,E,3706.129394,528161.9015,5,18.353846,53.538462,75.876923,104.415385,185.046154,145.138462,123.753846,138.969231,88.369231,17,5,98.892308,960.46154,697.323078,263.138462,-17.0308413,-15.0919471,-11.8733714,-8.4811163,-3.8317244,1.2727508,3.5216271,3.0646477,0.3109998,-5.6539408,-11.8704132,-15.9122175,0.8676602,-12.2734068,-6.6855003,-5.432992,-3.0021402,0.1856014,4.6469347,7.9110322,9.7459352,9.4983128,6.9019584,1.6683588,-2.7505457,-5.430133,7.74083466,-3.063907286,-11.8692308,-10.2615385,-7.4476923,-4.1476923,0.4215385,4.6092308,6.6169231,6.2907692,3.6169231,-1.9830769,-7.3092308,-10.6615385,-2.6770513,4.31107694,-7.668571443,9.818465,37.61121,20.787052,4938,5304,5092.413333
280,5102,42,5195,0,3,W,1083.839469,50447.08398,4,17,52.166667,72.166667,96,168.333333,130.666667,111,125.666667,83.166667,16,5,94.166667,881.166668,631.666667,249.500001,-17.0352783,-15.0327352,-11.7132456,-8.3004257,-3.6619644,1.4016173,3.6571788,3.1916959,0.4126741,-5.5859695,-11.7833903,-15.8956299,1.00024034,-12.19238207,-6.5602834,-5.2654322,-2.84008,0.3563776,4.8910477,8.141511,9.944809,9.6798381,7.1071162,1.8819083,-2.6043559,-5.3166066,7.9528644,-2.9069246,-11.8166667,-10.1333333,-7.3166667,-4.0166667,0.5833333,4.7666667,6.7666667,6.4666667,3.7666667,-1.8333333,-7.2166667,-10.6166667,-2.55,4.47000002,-7.564285729,10.471933,16.201864,13.835163,5062,5115,5087.666667
281,5035,40,5215,0,3,N,3536.837352,309497.4612,4,15.970588,47.235294,66.176471,86.852941,154.5,119.764706,102.558824,115.794118,76.617647,14.352941,4,85.558823,807.82353,579.470589,228.352941,-16.7776669,-14.7708898,-11.4195521,-8.0014613,-3.3813857,1.6574619,3.9104596,3.4550354,0.678205,-5.3400441,-11.509752,-15.6342486,1.26395524,-11.92194497,-6.286731,-4.9905054,-2.5454446,0.6547616,5.1796214,8.4084789,10.205081,9.948948,7.3838135,2.1441665,-2.3232955,-5.0434631,8.22518856,-2.627215929,-11.5382353,-9.8852941,-6.9794118,-3.6794118,0.9147059,5.0588235,7.0617647,6.7117647,4.0617647,-1.5882353,-6.9352941,-10.3352941,-2.2610294,4.7617647,-7.277310929,14.885561,41.95182,29.724603,4914,5156,5044.305556
282,5152,102,5325,0,3,N,1097.267439,79096.45857,4,17,50.666667,70,91,159.333333,123.888889,105.444444,119.777778,79,15,5,91.666667,840.111111,599.444444,240.666667,-16.9908325,-14.9836114,-11.6385824,-8.2148458,-3.5843333,1.4675456,3.7204247,3.2502414,0.4718851,-5.5387058,-11.7119086,-15.8537164,1.0651527,-12.13317184,-6.4846103,-5.1906053,-2.7629628,0.4413348,4.9842068,8.2289876,10.0218309,9.7497355,7.1878635,1.9605225,-2.5181946,-5.251496,8.03452486,-2.829430243,-11.7,-10.1,-7.2,-3.9,0.7,4.9,6.9,6.5,3.8,-1.8,-7.1,-10.6,-2.4666667,4.56,-7.485714286,27.995235,52.911953,39.379596,5024,5313,5158.153846
283,5142,77,5420,0,3,E,4340.099057,475332.4536,5,18.918033,54.508197,76.967213,105.393443,185.639344,145.147541,123.803279,139.52459,88.754098,17,5,100.42623,965.655738,699.508197,266.147541,-16.9864402,-15.0460857,-11.8343654,-8.4400583,-3.789995,1.3081616,3.5537069,3.0960861,0.3524508,-5.6136599,-11.8234007,-15.8645908,0.90408208,-12.22980014,-6.6514232,-5.3986985,-2.9757644,0.2173107,4.6830594,7.9401992,9.768798,9.521522,6.9387055,1.7076406,-2.7111658,-5.3942079,7.77045682,-3.029472643,-11.804918,-10.204918,-7.404918,-4.104918,0.442623,4.6278689,6.642623,6.3278689,3.642623,-1.957377,-7.2721311,-10.604918,-2.6392078,4.33672136,-7.622014014,10.22498,38.736004,23.532485,4968,5357,5173.030303
284,5030,92,6060,1,2,E,13938.12947,2523205.523,3.590214,11.908257,34.039755,57.009174,93.16208,170.969419,140.737003,126.868502,130.70948,69.847095,11.608563,3.587156,64.733945,854.036698,662.446484,191.590214,-16.4806563,-14.5704762,-11.4685828,-8.1630423,-3.5542557,1.5787978,3.8201539,3.3996718,0.7214594,-5.1813647,-11.4447869,-15.3365348,1.19316544,-11.806492,-6.2867952,-5.0413722,-2.5267256,0.5773576,4.7703256,8.0213834,9.9472447,9.7442852,7.1058385,1.8597367,-2.3766702,-4.9734533,7.91781548,-2.681131743,-11.3685015,-9.8201835,-6.988685,-3.7847095,0.6159021,4.8039755,6.8825688,6.5553517,3.9314985,-1.6562691,-6.9201835,-10.1556575,-2.3254076,4.55785932,-7.242027086,4.501024,61.418076,33.175729,4435,6027,5131.530726
285,5020,145,5850,0,2,NW,8174.024584,2101859.972,3.945255,13.021898,36.043796,57.616788,90.620438,160.127737,132.543796,119.729927,123.777372,65.182482,12.021898,3.945255,68.978102,818.576642,626.79927,191.777372,-16.6338104,-14.7283246,-11.6482614,-8.3585724,-3.747956,1.3997585,3.6397618,3.2218664,0.5543673,-5.3371393,-11.6138016,-15.4834426,1.0135596,-11.97190747,-6.4461237,-5.204638,-2.6864643,0.3990562,4.5545396,7.8172531,9.7584241,9.5584498,6.9115869,1.6675136,-2.5436898,-5.1274564,7.7200507,-2.848828914,-11.5153285,-9.9846715,-7.1751825,-3.9751825,0.3989051,4.6054745,6.7120438,6.3854015,3.720073,-1.8153285,-7.0905109,-10.3076642,-2.5034974,4.36437958,-7.409124086,2.841691,50.45927,27.62687,4451,5738,5219.37415
286,5158,3,5325,0,3,E,1156.052112,79140.23128,4.333333,18,52.777778,72.888889,94.888889,166.111111,129,109.888889,124.555556,82.666667,16,5,96.111111,876.111112,624.444445,251.666667,-17.0318495,-15.0311944,-11.6857042,-8.2665256,-3.6329342,1.4220845,3.6748803,3.2072832,0.4244077,-5.5832333,-11.7590441,-15.8948283,1.0191443,-12.17891134,-6.5310452,-5.2439772,-2.8160616,0.3851675,4.9322611,8.1798408,9.9713318,9.7023492,7.1373847,1.9148453,-2.5691298,-5.2985813,7.98463352,-2.879826043,-11.7888889,-10.1,-7.2666667,-3.9666667,0.6333333,4.8111111,6.8111111,6.5,3.8,-1.8,-7.1888889,-10.6,-2.5129628,4.5111111,-7.530158743,15.974724,33.170963,26.127225,5100,5225,5164.6
287,5188,86,5320,0,3,N,1433.609282,74765.94723,4.5,18,53,72.5,97.375,164,127.875,108,123.5,79.375,16.125,5,96.625,869.25,620.75,248.5,-16.8941284,-14.9428284,-11.6904984,-8.3058632,-3.6555187,1.4169799,3.6642189,3.2067051,0.4507913,-5.5196686,-11.7039658,-15.7677475,1.0166353,-12.11781433,-6.5389725,-5.2844368,-2.8601944,0.3264395,4.8309067,8.0703903,9.8803734,9.6327545,7.0627228,1.8502647,-2.5888874,-5.2908562,7.89542954,-2.912377586,-11.725,-10.125,-7.3,-4,0.575,4.725,6.775,6.4125,3.775,-1.825,-7.125,-10.525,-2.5302082,4.4525,-7.517857143,20.560122,38.582024,30.93434,5078,5309,5203.444444
288,5110,98,5545,0,3,W,3421.308703,610886.5802,3.9875,8.9875,24.2375,44.4,80.95,148.825,129.4625,123.15,116.575,49.4,7.9875,3,48.2,740.9625,598.9625,142,-16.2658887,-14.3437573,-11.2648132,-8.0594275,-3.5333154,1.6264603,3.8601202,3.4647083,0.8708625,-4.9822278,-11.2876501,-15.046488,1.25776718,-11.60717894,-6.0428198,-4.7805869,-2.1566937,0.8127225,4.6697919,7.9478638,9.9688647,9.7911603,7.1169409,1.8714548,-2.1677655,-4.6844897,7.89892432,-2.449739757,-11.1475,-9.5525,-6.72125,-3.62125,0.56,4.75875,6.93875,6.645,3.95875,-1.5525,-6.74,-9.8525,-2.1938542,4.57225,-7.026785714,8.085544,41.444244,30.091612,4820,5478,5130.287356
289,5135,53,5280,0,3,NW,1997.029272,231613.4531,5,19.740741,57.592593,79.888889,106.888889,184.444444,142.962963,121.407407,138.444444,89.888889,18,5.740741,106.074075,970,694.148147,275.851853,-16.9949508,-15.0633988,-11.8229971,-8.4468126,-3.7920021,1.2935938,3.5413895,3.0798394,0.3380038,-5.6340752,-11.8228109,-15.8701425,0.89216488,-12.23645541,-6.6626881,-5.426501,-3.0021756,0.1798812,4.6811591,7.929938,9.7428964,9.4930103,6.9338062,1.7176762,-2.7202205,-5.4134164,7.756162,-3.046777743,-11.7814815,-10.2592593,-7.3814815,-4.1592593,0.4333333,4.6185185,6.6185185,6.3185185,3.6185185,-1.9814815,-7.2814815,-10.6592593,-2.6580245,4.32148146,-7.643386271,13.947488,40.18515,24.206919,5028,5264,5135.5
290,5238,50,5405,0,3,N,2235.171171,182936.9168,4,16.086957,47.043478,64,84.652174,143.73913,111.913043,95.130435,108.26087,71.086957,14.130435,4.478261,149.739131,764.52174,543.695652,220.826088,-17.3876125,-15.4524096,-12.227866,-8.8383067,-4.1609555,0.9448904,3.1805383,2.7139205,-0.0436913,-6.0251751,-12.2027673,-16.2749639,0.52694048,-12.62987159,-7.0225963,-5.7882579,-3.4089162,-0.2162637,4.3308127,7.6072011,9.3970183,9.1400072,6.5788797,1.365771,-3.08561,-5.7944283,7.4107838,-3.421471629,-12.2391304,-10.6391304,-7.7956522,-4.4956522,0.0608696,4.2608696,6.2608696,5.9391304,3.2608696,-2.3391304,-7.6391304,-11.0391304,-3.0336957,3.95652176,-8.026708057,21.659143,35.580235,28.882894,5144,5335,5245.583333
291,5258,138,5405,0,3,N,2405.853324,204679.044,5,18.851852,55.185185,74.37037,99.074074,166.888889,129.518519,109.148148,125.962963,81.296296,16.962963,5.148148,175.518518,887.407407,630.592593,256.814814,-17.444571,-15.5151512,-12.314341,-8.9220034,-4.2377441,0.8711166,3.1113076,2.6402794,-0.1139351,-6.0885322,-12.2763681,-16.3318233,0.45420488,-12.69897003,-7.0980333,-5.8678114,-3.5010679,-0.3028769,4.2436153,7.5197211,9.3169289,9.0569019,6.4954346,1.2862929,-3.1688434,-5.8668263,7.32652036,-3.502738043,-12.3037037,-10.7037037,-7.8925926,-4.5925926,-0.0037037,4.1962963,6.1962963,5.8407407,3.1962963,-2.4037037,-7.7037037,-11.1037037,-3.1064815,3.88518518,-8.1005291,9.050294,41.584389,26.645744,5191,5407,5275.724138
292,5205,185,5405,0,3,N,2913.273717,235521.9205,4,15.344828,45.586207,62.103448,81.689655,139.344828,108.103448,91.724138,104.862069,69.241379,13.931034,4.206897,145.172414,740.137931,525.724138,214.413793,-17.3437231,-15.4011214,-12.1770011,-8.7849407,-4.1069336,0.9925811,3.2225641,2.7601626,-0.0044785,-5.9753654,-12.1608819,-16.2268858,0.57277914,-12.58141706,-6.9789606,-5.7384063,-3.3634715,-0.1673362,4.3844819,7.6551615,9.4367415,9.1841368,6.6191082,1.4199057,-3.0449791,-5.7483159,7.45592598,-3.374509129,-12.1586207,-10.5586207,-7.7448276,-4.4413793,0.1413793,4.3413793,6.3413793,5.9655172,3.3413793,-2.2586207,-7.6206897,-10.9586207,-2.9675289,4.02620688,-7.9630542,18.908041,46.043777,37.190767,5070,5348,5204.366667
293,5100,155,5260,0,3,N,1289.755465,94138.72301,3,12.454545,38.181818,52.454545,68.818182,119.181818,91.545455,78.090909,89.363636,58.454545,11.454545,4,69.090908,626.999998,447,179.999998,-16.7426847,-14.7711104,-11.4992975,-8.1004395,-3.4722185,1.5939464,3.8323348,3.3759644,0.6146834,-5.3594488,-11.526466,-15.6037997,1.1889421,-11.94332094,-6.3716986,-5.1032443,-2.686003,0.5163808,5.022537,8.261236,10.0492321,9.8022494,7.2431019,2.0430105,-2.4077692,-5.1207292,8.07567128,-2.732864714,-11.5545455,-9.9545455,-7.0727273,-3.7636364,0.7454545,4.9454545,6.9454545,6.5454545,3.9454545,-1.6545455,-6.9727273,-10.3545455,-2.35,4.6254545,-7.332467571,25.997204,47.747116,38.615545,4960,5189,5073.545455
294,5020,98,5415,0,2,SE,2587.012334,342536.5023,3.232558,12.953488,37.348837,54.488372,78.116279,140.906977,110.744186,97.139535,106.465116,64.162791,11.674419,3.232558,68.44186,720.465116,533.372093,187.093023,-15.9517408,-14.0176962,-10.8459768,-7.4922113,-2.8982922,2.1568927,4.4029632,3.9739587,1.2651555,-4.6421566,-10.8414517,-14.8072947,1.78013558,-11.22836116,-5.7629207,-4.5082057,-2.025663,1.1484875,5.4762389,8.662617,10.5225109,10.3138683,7.7277491,2.5308693,-1.8049921,-4.4642328,8.54059684,-2.126665357,-10.8674419,-9.272093,-6.4534884,-3.1813953,1.2953488,5.4255814,7.4325581,7.127907,4.527907,-1.072093,-6.3465116,-9.6674419,-1.7542637,5.16186046,-6.694352157,20.266455,48.215961,35.572741,4793,5336,5079.914894
295,5272,30,5405,0,3,E,2401.153292,269788.7664,5,19,56.25,75.5,100.5,169.194444,130.833333,110.527778,127.472222,82.555556,17,5,177.75,898.833333,638.527777,260.305556,-17.6135932,-15.6949585,-12.5042508,-9.1193888,-4.4222694,0.6973132,2.9334066,2.4640964,-0.2914822,-6.264778,-12.4493788,-16.5033556,0.27621292,-12.8785291,-7.2714891,-6.0529039,-3.6979455,-0.5055678,4.0564623,7.3431912,9.1342278,8.8764445,6.3160753,1.1110319,-3.3453234,-6.0438992,7.14528022,-3.686585286,-12.4611111,-10.8972222,-8.0916667,-4.7916667,-0.1972222,4.0027778,6.0027778,5.6972222,3.0027778,-2.5972222,-7.8972222,-11.2694444,-3.2914351,3.70166668,-8.286507929,3.954793,28.585703,18.625402,5209,5407,5326
296,5280,48,5370,0,3,W,1873.590599,178247.0441,5,19.368421,58.157895,78.421053,104.315789,175.894737,136.157895,114.473684,132.315789,85.894737,17.368421,5.368421,183.684211,932.736842,663.157894,269.578948,-17.4455361,-15.5217516,-12.3184172,-8.9372314,-4.2529779,0.8564117,3.094742,2.6265998,-0.1195452,-6.0943546,-12.2748137,-16.3270752,0.44104608,-12.70273997,-7.1137143,-5.8901476,-3.5200587,-0.3289571,4.2198306,7.4951076,9.2876118,9.0319407,6.4817987,1.2766259,-3.1770832,-5.8778224,7.30325788,-3.518736771,-12.2684211,-10.7421053,-7.9421053,-4.6421053,-0.0421053,4.1578947,6.1578947,5.8421053,3.1578947,-2.4421053,-7.7421053,-11.1105263,-3.1346493,3.85473682,-8.1270677,14.027766,26.264868,17.53135,5217,5362,5295.363636
297,5185,37,5335,0,3,NW,2589.426212,238565.2393,4,18,55.147059,74.558824,94.5,162.264706,125.735294,106.235294,121.764706,81.205882,16,5,98.147059,864.411765,610.5,253.911765,-17.2275635,-15.2013873,-11.8258466,-8.4030223,-3.7669951,1.2924997,3.5202041,3.0461569,0.2605246,-5.7664781,-11.9152416,-16.0794003,0.87047804,-12.34556281,-6.6624684,-5.3701754,-2.9838149,0.2199296,4.8196411,8.087808,9.8234375,9.5431935,7.0141709,1.8165658,-2.7021332,-5.4478325,7.8576502,-3.018561286,-11.9529412,-10.2911765,-7.3764706,-4.0764706,0.5235294,4.7088235,6.7088235,6.3088235,3.6235294,-1.9911765,-7.2911765,-10.7764706,-2.6568629,4.37470586,-7.679411786,9.405408,35.747547,24.199962,5107,5338,5201.363636
298,5195,20,5335,0,3,N,3808.284747,471927.3583,4,18.145161,56.193548,76.451613,96.241935,166.774194,128.096774,108.951613,124.725806,83.709677,16.645161,5,99.98387,884.935482,624.790322,260.14516,-17.2622889,-15.2458323,-11.8899312,-8.4635065,-3.8221936,1.2327145,3.4672092,2.9897481,0.2053754,-5.8176978,-11.9620857,-16.1231225,0.81457072,-12.39492356,-6.7166488,-5.4326278,-3.0591021,0.1517602,4.7543185,8.015488,9.7580007,9.4762506,6.9478681,1.7541965,-2.7601251,-5.509171,7.79038518,-3.081674014,-11.9758065,-10.3548387,-7.4548387,-4.1467742,0.4451613,4.633871,6.633871,6.2403226,3.5467742,-2.0548387,-7.3548387,-10.8177419,-2.7216395,4.30000002,-7.737096771,8.895908,36.951332,23.873993,5083,5305,5187.53125
